Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
06-11-2023,Digital_Mall,SKU0010,Gaming & Consoles,North,51,13,13,13.47,593.38,10,Sunny,1,637.99,Summer
07-10-2023,Tech_Hub_Central,SKU0003,Wearables & Smartwatches,North,54,33,31,28.86,446.39,0,Rainy,0,429.29,Summer
10-03-2023,Smart_Center,SKU0004,Gaming & Consoles,Central,61,12,11,10.38,118.96,0,Cloudy,0,111.22,Spring
13-03-2023,Digital_Mall,SKU0012,Laptops & Computers,East,33,15,19,16.81,2279.32,0,Rainy,0,2165.56,Spring
02-03-2023,Digital_Mall,SKU0004,Gaming & Consoles,Central,64,4,5,3.61,118.96,0,Sunny,0,126.72,Spring
23-04-2023,Express_Cyber,SKU0012,Laptops & Computers,North,13,10,8,9.72,2279.32,0,Snowy,0,2116.67,Autumn
20-05-2023,Express_Cyber,SKU0013,Accessories & Cables,North,70,70,71,60.24,47.74,25,Cloudy,1,51.2,Summer
11-01-2023,Gizmo_Avenue,SKU0007,Smartphones,Central,31,12,11,13.16,357.52,0,Snowy,0,371.37,Summer
11-05-2023,Digital_Mall,SKU0002,Gaming & Consoles,North,57,25,30,26.94,481.12,0,Sunny,0,478.13,Summer
20-05-2023,Smart_Center,SKU0008,Smartphones,North,15,14,18,13.64,723.37,0,Rainy,0,708.69,Autumn
02-08-2023,Express_Cyber,SKU0014,Accessories & Cables,South,105,20,20,18.83,49.57,20,Snowy,0,48.64,Autumn
11-12-2023,Gizmo_Avenue,SKU0008,Smartphones,South,45,16,19,13.73,723.37,0,Cloudy,0,761.19,Spring
13-03-2023,Tech_Hub_Central,SKU0002,Gaming & Consoles,East,69,16,15,14.76,481.12,0,Sunny,0,470.81,Summer
01-02-2023,Digital_Mall,SKU0001,Audio & Headphones,West,35,55,52,59.08,336.13,25,Snowy,0,315.73,Autumn
18-02-2023,Gizmo_Avenue,SKU0008,Smartphones,Central,42,9,10,8.24,723.37,0,Cloudy,0,776.94,Winter
18-10-2023,Smart_Center,SKU0006,Gaming & Consoles,East,67,4,3,4.27,311.36,20,Sunny,0,304.56,Summer
28-10-2023,Tech_Hub_Central,SKU0015,Audio & Headphones,North,122,22,20,20.34,315.39,0,Rainy,0,330.62,Summer
20-11-2023,Digital_Mall,SKU0008,Smartphones,South,45,10,9,11.13,723.37,0,Snowy,0,675.4,Winter
19-08-2023,Smart_Center,SKU0013,Accessories & Cables,West,383,22,26,23.14,47.74,0,Sunny,0,46.6,Autumn
02-05-2023,Tech_Hub_Central,SKU0005,Gaming & Consoles,East,26,22,20,18.95,243.65,20,Cloudy,0,227.3,Winter
09-07-2023,Smart_Center,SKU0018,Laptops & Computers,Central,27,11,9,10.91,2003.0,0,Sunny,0,2006.18,Winter
23-02-2023,Gizmo_Avenue,SKU0016,Smartphones,North,27,16,16,13.9,848.33,15,Sunny,0,890.55,Autumn
16-04-2023,Smart_Center,SKU0018,Laptops & Computers,Central,24,1,1,0.91,2003.0,20,Snowy,1,2140.03,Spring
13-07-2023,Tech_Hub_Central,SKU0017,Audio & Headphones,West,80,56,67,52.88,282.46,15,Cloudy,1,269.88,Winter
14-09-2023,Tech_Hub_Central,SKU0004,Gaming & Consoles,East,36,10,11,10.39,118.96,0,Cloudy,0,114.87,Spring
01-02-2023,Digital_Mall,SKU0003,Wearables & Smartwatches,North,36,26,21,23.54,446.39,0,Snowy,0,427.8,Autumn
22-05-2023,Express_Cyber,SKU0011,Gaming & Consoles,North,66,18,22,19.64,254.05,0,Cloudy,0,267.09,Autumn
14-12-2023,Digital_Mall,SKU0013,Accessories & Cables,West,353,129,112,135.57,47.74,0,Rainy,0,49.94,Summer
25-06-2023,Digital_Mall,SKU0016,Smartphones,North,40,13,13,14.23,848.33,0,Cloudy,0,893.81,Spring
30-09-2023,Tech_Hub_Central,SKU0014,Accessories & Cables,North,199,67,53,63.07,49.57,0,Rainy,0,50.2,Summer
31-10-2023,Gizmo_Avenue,SKU0013,Accessories & Cables,West,277,74,88,67.56,47.74,20,Cloudy,0,48.13,Spring
06-11-2023,Digital_Mall,SKU0007,Smartphones,South,30,18,20,20.63,357.52,25,Cloudy,1,342.03,Winter
21-03-2023,Express_Cyber,SKU0012,Laptops & Computers,South,33,10,11,10.4,2279.32,0,Snowy,0,2207.71,Spring
21-10-2023,Digital_Mall,SKU0014,Accessories & Cables,Central,54,74,60,63.89,49.57,25,Snowy,0,50.15,Winter
15-02-2023,Gizmo_Avenue,SKU0019,Wearables & Smartwatches,West,57,6,5,5.34,415.6,15,Snowy,1,398.35,Summer
05-10-2023,Gizmo_Avenue,SKU0017,Audio & Headphones,Central,78,36,29,37.98,282.46,25,Cloudy,1,287.98,Autumn
17-10-2023,Gizmo_Avenue,SKU0002,Gaming & Consoles,Central,21,13,11,14.07,481.12,0,Rainy,0,478.16,Spring
15-11-2023,Tech_Hub_Central,SKU0020,Gaming & Consoles,East,23,20,25,21.15,363.42,0,Cloudy,0,385.56,Summer
06-09-2023,Smart_Center,SKU0017,Audio & Headphones,South,140,48,60,41.15,282.46,0,Rainy,0,295.29,Summer
18-12-2023,Tech_Hub_Central,SKU0018,Laptops & Computers,East,9,6,6,5.87,2003.0,25,Snowy,1,2120.87,Autumn
27-09-2023,Tech_Hub_Central,SKU0009,Audio & Headphones,Central,89,55,45,46.77,295.49,0,Cloudy,0,278.34,Winter
01-04-2023,Tech_Hub_Central,SKU0013,Accessories & Cables,South,52,66,54,69.48,47.74,15,Rainy,1,50.85,Autumn
06-02-2023,Tech_Hub_Central,SKU0017,Audio & Headphones,South,106,56,68,50.78,282.46,0,Rainy,0,285.65,Summer
10-11-2023,Smart_Center,SKU0014,Accessories & Cables,North,352,94,87,98.19,49.57,25,Rainy,1,51.97,Spring
07-12-2023,Gizmo_Avenue,SKU0004,Gaming & Consoles,East,16,9,10,8.6,118.96,0,Rainy,0,119.85,Autumn
11-11-2023,Tech_Hub_Central,SKU0016,Smartphones,East,17,13,12,13.13,848.33,0,Snowy,0,811.46,Spring
23-01-2023,Digital_Mall,SKU0015,Audio & Headphones,North,41,56,53,53.2,315.39,0,Sunny,0,294.0,Summer
03-01-2023,Digital_Mall,SKU0001,Audio & Headphones,North,137,54,65,60.54,336.13,10,Sunny,0,359.08,Spring
20-12-2023,Digital_Mall,SKU0007,Smartphones,Central,22,17,18,15.66,357.52,0,Sunny,0,348.91,Winter
20-10-2023,Tech_Hub_Central,SKU0014,Accessories & Cables,South,257,100,98,108.25,49.57,15,Rainy,0,52.67,Spring
05-12-2023,Tech_Hub_Central,SKU0010,Gaming & Consoles,Central,15,5,5,4.91,593.38,0,Sunny,0,566.08,Winter
04-03-2023,Express_Cyber,SKU0017,Audio & Headphones,Central,139,43,36,46.29,282.46,0,Rainy,0,264.07,Autumn
27-10-2023,Smart_Center,SKU0017,Audio & Headphones,South,129,51,53,46.72,282.46,0,Snowy,0,280.05,Summer
05-10-2023,Smart_Center,SKU0006,Gaming & Consoles,South,49,6,6,5.86,311.36,5,Rainy,0,301.14,Autumn
21-07-2023,Tech_Hub_Central,SKU0005,Gaming & Consoles,North,49,9,9,8.13,243.65,10,Snowy,0,236.18,Autumn
17-08-2023,Gizmo_Avenue,SKU0011,Gaming & Consoles,South,33,20,22,19.19,254.05,0,Sunny,0,259.25,Winter
21-06-2023,Gizmo_Avenue,SKU0010,Gaming & Consoles,Central,38,22,26,23.5,593.38,10,Sunny,0,618.2,Summer
28-10-2023,Express_Cyber,SKU0014,Accessories & Cables,West,346,85,94,75.06,49.57,10,Rainy,0,50.22,Summer
10-03-2023,Digital_Mall,SKU0008,Smartphones,East,45,3,3,3.03,723.37,0,Cloudy,0,700.05,Autumn
18-01-2023,Gizmo_Avenue,SKU0010,Gaming & Consoles,North,43,20,25,21.87,593.38,0,Snowy,0,568.03,Summer
18-09-2023,Gizmo_Avenue,SKU0015,Audio & Headphones,South,88,24,20,21.01,315.39,0,Snowy,0,309.92,Spring
05-10-2023,Smart_Center,SKU0001,Audio & Headphones,South,179,46,41,51.98,336.13,0,Rainy,0,324.11,Summer
18-03-2023,Express_Cyber,SKU0014,Accessories & Cables,East,236,197,205,188.78,49.57,5,Sunny,1,52.31,Autumn
09-09-2023,Digital_Mall,SKU0002,Gaming & Consoles,East,54,33,34,32.26,481.12,10,Snowy,1,483.87,Autumn
11-11-2023,Express_Cyber,SKU0019,Wearables & Smartwatches,East,78,6,6,6.19,415.6,20,Sunny,0,434.21,Winter
16-03-2023,Tech_Hub_Central,SKU0001,Audio & Headphones,North,107,41,51,36.8,336.13,0,Cloudy,0,325.89,Summer
28-05-2023,Express_Cyber,SKU0001,Audio & Headphones,North,106,23,23,19.79,336.13,0,Sunny,0,346.76,Spring
21-01-2023,Digital_Mall,SKU0009,Audio & Headphones,Central,53,47,44,50.36,295.49,0,Snowy,0,310.68,Winter
11-11-2023,Express_Cyber,SKU0013,Accessories & Cables,South,91,111,134,121.48,47.74,0,Rainy,0,47.7,Spring
08-09-2023,Express_Cyber,SKU0019,Wearables & Smartwatches,Central,39,29,32,26.74,415.6,0,Cloudy,0,389.87,Autumn
15-10-2023,Smart_Center,SKU0018,Laptops & Computers,North,31,12,13,11.0,2003.0,0,Rainy,0,1869.17,Summer
04-09-2023,Smart_Center,SKU0019,Wearables & Smartwatches,South,24,21,25,18.53,415.6,0,Snowy,0,392.82,Spring
05-05-2023,Express_Cyber,SKU0015,Audio & Headphones,South,89,23,28,20.82,315.39,0,Sunny,0,325.55,Spring
17-05-2023,Tech_Hub_Central,SKU0005,Gaming & Consoles,West,24,13,13,11.83,243.65,0,Sunny,0,231.95,Summer
13-03-2023,Gizmo_Avenue,SKU0020,Gaming & Consoles,East,47,5,5,4.94,363.42,25,Sunny,0,341.92,Winter
19-09-2023,Digital_Mall,SKU0015,Audio & Headphones,South,54,17,17,17.63,315.39,0,Rainy,0,328.46,Summer
25-02-2023,Express_Cyber,SKU0016,Smartphones,East,34,20,24,19.44,848.33,0,Snowy,0,866.08,Autumn
05-03-2023,Digital_Mall,SKU0016,Smartphones,North,36,16,16,17.74,848.33,0,Snowy,0,835.13,Autumn
11-03-2023,Digital_Mall,SKU0017,Audio & Headphones,South,174,49,47,53.58,282.46,25,Sunny,0,277.67,Autumn
06-07-2023,Digital_Mall,SKU0003,Wearables & Smartwatches,East,40,26,25,29.45,446.39,0,Rainy,0,465.71,Autumn
18-10-2023,Digital_Mall,SKU0017,Audio & Headphones,Central,101,22,17,19.41,282.46,0,Cloudy,0,287.57,Summer
08-10-2023,Smart_Center,SKU0020,Gaming & Consoles,South,68,5,4,5.08,363.42,0,Sunny,0,356.12,Autumn
10-03-2023,Express_Cyber,SKU0010,Gaming & Consoles,North,44,10,8,10.86,593.38,0,Rainy,0,636.51,Autumn
17-12-2023,Tech_Hub_Central,SKU0009,Audio & Headphones,West,52,37,35,32.3,295.49,0,Rainy,0,297.79,Summer
26-11-2023,Express_Cyber,SKU0002,Gaming & Consoles,West,13,21,23,18.13,481.12,0,Rainy,0,502.12,Spring
18-05-2023,Smart_Center,SKU0018,Laptops & Computers,Central,17,12,15,13.64,2003.0,0,Cloudy,0,1973.39,Summer
16-10-2023,Tech_Hub_Central,SKU0009,Audio & Headphones,South,117,18,18,15.33,295.49,0,Cloudy,0,301.76,Autumn
04-10-2023,Gizmo_Avenue,SKU0015,Audio & Headphones,East,52,55,65,56.86,315.39,0,Rainy,0,337.7,Winter
13-07-2023,Smart_Center,SKU0013,Accessories & Cables,West,269,143,160,155.4,47.74,10,Rainy,1,45.22,Autumn
02-05-2023,Smart_Center,SKU0005,Gaming & Consoles,West,46,19,22,21.49,243.65,25,Sunny,0,261.16,Winter
08-06-2023,Express_Cyber,SKU0010,Gaming & Consoles,East,58,20,24,18.19,593.38,0,Rainy,0,576.57,Autumn
08-12-2023,Tech_Hub_Central,SKU0007,Smartphones,North,40,6,6,6.07,357.52,0,Snowy,0,376.62,Winter
02-12-2023,Express_Cyber,SKU0006,Gaming & Consoles,West,47,11,10,11.86,311.36,0,Rainy,0,322.74,Autumn
09-04-2023,Digital_Mall,SKU0017,Audio & Headphones,South,37,46,44,49.11,282.46,20,Rainy,0,289.64,Winter
19-03-2023,Digital_Mall,SKU0005,Gaming & Consoles,East,63,7,6,6.15,243.65,0,Rainy,0,249.49,Autumn
25-03-2023,Smart_Center,SKU0008,Smartphones,Central,25,20,18,19.53,723.37,0,Sunny,0,688.42,Spring
08-02-2023,Smart_Center,SKU0005,Gaming & Consoles,North,34,11,11,9.96,243.65,0,Cloudy,0,235.74,Spring
26-08-2023,Gizmo_Avenue,SKU0004,Gaming & Consoles,North,41,16,13,17.48,118.96,0,Rainy,0,126.45,Winter
16-01-2023,Smart_Center,SKU0020,Gaming & Consoles,South,48,12,10,11.45,363.42,0,Rainy,0,365.56,Autumn
14-09-2023,Tech_Hub_Central,SKU0008,Smartphones,North,35,3,2,2.78,723.37,0,Snowy,0,696.23,Winter
26-11-2023,Digital_Mall,SKU0015,Audio & Headphones,North,50,25,21,22.04,315.39,5,Rainy,0,305.7,Autumn
14-09-2023,Tech_Hub_Central,SKU0006,Gaming & Consoles,North,70,8,9,6.9,311.36,20,Rainy,1,293.44,Summer
17-04-2023,Gizmo_Avenue,SKU0020,Gaming & Consoles,North,31,25,28,22.12,363.42,0,Sunny,0,378.69,Summer
05-12-2023,Express_Cyber,SKU0016,Smartphones,Central,46,12,15,12.16,848.33,0,Snowy,0,836.87,Summer
19-01-2023,Digital_Mall,SKU0011,Gaming & Consoles,West,14,13,10,12.17,254.05,10,Rainy,0,250.32,Summer
04-09-2023,Gizmo_Avenue,SKU0018,Laptops & Computers,North,16,9,8,8.42,2003.0,0,Cloudy,0,1876.29,Summer
14-03-2023,Digital_Mall,SKU0001,Audio & Headphones,North,171,30,32,28.26,336.13,0,Sunny,0,356.16,Spring
29-07-2023,Tech_Hub_Central,SKU0018,Laptops & Computers,East,21,9,11,8.63,2003.0,0,Rainy,0,1967.06,Summer
23-03-2023,Gizmo_Avenue,SKU0020,Gaming & Consoles,West,17,25,20,22.48,363.42,10,Cloudy,1,382.24,Winter
29-04-2023,Smart_Center,SKU0012,Laptops & Computers,South,11,5,6,5.5,2279.32,0,Sunny,0,2283.14,Summer
08-04-2023,Express_Cyber,SKU0007,Smartphones,South,32,20,18,20.91,357.52,10,Rainy,0,335.44,Autumn
21-05-2023,Tech_Hub_Central,SKU0002,Gaming & Consoles,East,10,11,12,11.45,481.12,0,Sunny,0,452.02,Winter
25-06-2023,Express_Cyber,SKU0002,Gaming & Consoles,East,24,4,4,4.16,481.12,0,Rainy,0,509.21,Winter
29-04-2023,Smart_Center,SKU0005,Gaming & Consoles,East,70,5,5,4.94,243.65,0,Cloudy,0,244.29,Spring
16-09-2023,Gizmo_Avenue,SKU0005,Gaming & Consoles,North,52,18,15,17.5,243.65,0,Snowy,0,233.04,Spring
04-04-2023,Smart_Center,SKU0007,Smartphones,Central,25,20,20,17.7,357.52,0,Sunny,0,354.41,Winter
04-12-2023,Digital_Mall,SKU0013,Accessories & Cables,North,255,144,159,140.12,47.74,0,Cloudy,0,48.63,Spring
15-11-2023,Tech_Hub_Central,SKU0002,Gaming & Consoles,West,33,24,20,27.47,481.12,0,Snowy,0,477.72,Autumn
26-06-2023,Tech_Hub_Central,SKU0002,Gaming & Consoles,South,30,14,13,14.22,481.12,0,Sunny,0,478.12,Summer
22-03-2023,Digital_Mall,SKU0017,Audio & Headphones,East,102,60,72,61.45,282.46,5,Rainy,0,295.59,Autumn
27-08-2023,Smart_Center,SKU0014,Accessories & Cables,West,86,73,92,78.02,49.57,0,Sunny,0,48.44,Autumn
06-05-2023,Tech_Hub_Central,SKU0020,Gaming & Consoles,North,40,16,19,15.52,363.42,0,Rainy,0,362.51,Autumn
12-03-2023,Smart_Center,SKU0015,Audio & Headphones,North,127,32,32,35.62,315.39,0,Sunny,0,334.93,Spring
11-08-2023,Tech_Hub_Central,SKU0006,Gaming & Consoles,West,31,21,24,23.39,311.36,0,Rainy,0,326.71,Spring
03-05-2023,Express_Cyber,SKU0020,Gaming & Consoles,North,21,21,17,22.83,363.42,0,Sunny,0,379.39,Autumn
02-11-2023,Tech_Hub_Central,SKU0012,Laptops & Computers,East,18,15,16,14.24,2279.32,5,Rainy,0,2132.67,Winter
04-09-2023,Tech_Hub_Central,SKU0015,Audio & Headphones,East,100,18,19,17.08,315.39,0,Snowy,0,314.21,Summer
18-01-2023,Express_Cyber,SKU0010,Gaming & Consoles,Central,53,8,9,7.54,593.38,0,Cloudy,0,609.83,Summer
28-01-2023,Express_Cyber,SKU0001,Audio & Headphones,North,37,19,22,19.67,336.13,0,Snowy,0,322.64,Spring
27-11-2023,Express_Cyber,SKU0013,Accessories & Cables,West,327,150,139,165.73,47.74,0,Snowy,0,51.49,Spring
17-03-2023,Express_Cyber,SKU0003,Wearables & Smartwatches,North,66,15,12,14.28,446.39,0,Cloudy,0,470.34,Winter
10-05-2023,Gizmo_Avenue,SKU0012,Laptops & Computers,West,5,4,4,3.64,2279.32,15,Cloudy,0,2214.89,Winter
11-09-2023,Digital_Mall,SKU0004,Gaming & Consoles,East,48,18,17,17.76,118.96,5,Snowy,0,117.0,Summer
30-09-2023,Digital_Mall,SKU0015,Audio & Headphones,North,106,37,29,38.27,315.39,10,Snowy,1,294.94,Summer
16-08-2023,Digital_Mall,SKU0004,Gaming & Consoles,North,59,4,4,3.74,118.96,0,Rainy,0,109.64,Summer
01-10-2023,Digital_Mall,SKU0008,Smartphones,East,42,13,14,14.57,723.37,0,Snowy,0,704.86,Winter
06-01-2023,Digital_Mall,SKU0012,Laptops & Computers,North,25,14,17,13.39,2279.32,0,Sunny,0,2315.97,Summer
26-04-2023,Express_Cyber,SKU0015,Audio & Headphones,Central,44,42,42,39.8,315.39,0,Cloudy,0,311.34,Autumn
03-03-2023,Tech_Hub_Central,SKU0010,Gaming & Consoles,North,56,14,14,11.98,593.38,0,Cloudy,0,559.35,Autumn
31-10-2023,Smart_Center,SKU0014,Accessories & Cables,East,248,157,175,165.39,49.57,15,Sunny,1,53.48,Autumn
20-07-2023,Smart_Center,SKU0007,Smartphones,South,27,8,9,8.76,357.52,0,Sunny,0,358.51,Spring
05-04-2023,Express_Cyber,SKU0016,Smartphones,East,49,13,11,12.8,848.33,10,Snowy,1,873.94,Autumn
21-09-2023,Gizmo_Avenue,SKU0008,Smartphones,West,23,4,3,4.22,723.37,15,Cloudy,0,754.42,Spring
26-04-2023,Express_Cyber,SKU0004,Gaming & Consoles,West,14,6,6,6.73,118.96,0,Cloudy,0,128.44,Winter
09-06-2023,Gizmo_Avenue,SKU0020,Gaming & Consoles,South,13,13,14,13.84,363.42,0,Snowy,0,385.01,Winter
08-08-2023,Smart_Center,SKU0017,Audio & Headphones,South,72,21,22,18.12,282.46,0,Sunny,0,274.65,Autumn
27-01-2023,Express_Cyber,SKU0005,Gaming & Consoles,Central,60,13,15,12.64,243.65,0,Cloudy,0,261.66,Spring
14-11-2023,Gizmo_Avenue,SKU0008,Smartphones,Central,45,7,7,7.61,723.37,10,Sunny,0,725.48,Spring
30-07-2023,Tech_Hub_Central,SKU0013,Accessories & Cables,West,177,86,109,84.07,47.74,0,Rainy,0,51.0,Winter
12-08-2023,Express_Cyber,SKU0003,Wearables & Smartwatches,Central,20,22,23,21.58,446.39,0,Snowy,0,438.58,Summer
14-04-2023,Smart_Center,SKU0009,Audio & Headphones,East,139,30,34,31.41,295.49,15,Rainy,0,304.24,Autumn
15-03-2023,Smart_Center,SKU0015,Audio & Headphones,South,31,35,41,32.36,315.39,0,Rainy,0,315.71,Winter
19-11-2023,Tech_Hub_Central,SKU0003,Wearables & Smartwatches,South,88,31,33,26.96,446.39,0,Sunny,0,480.21,Autumn
07-01-2023,Smart_Center,SKU0011,Gaming & Consoles,West,47,17,17,15.77,254.05,0,Rainy,0,246.15,Winter
11-02-2023,Gizmo_Avenue,SKU0011,Gaming & Consoles,Central,28,22,18,24.85,254.05,0,Sunny,0,235.79,Autumn
25-04-2023,Smart_Center,SKU0020,Gaming & Consoles,West,27,11,13,11.84,363.42,0,Snowy,0,382.33,Autumn
24-07-2023,Express_Cyber,SKU0004,Gaming & Consoles,Central,18,16,15,14.73,118.96,25,Rainy,0,122.08,Winter
08-01-2023,Gizmo_Avenue,SKU0019,Wearables & Smartwatches,East,83,5,6,5.06,415.6,0,Snowy,0,440.46,Autumn
24-10-2023,Express_Cyber,SKU0013,Accessories & Cables,East,68,58,72,66.44,47.74,0,Cloudy,0,50.41,Winter
06-12-2023,Tech_Hub_Central,SKU0014,Accessories & Cables,South,150,137,117,144.21,49.57,0,Rainy,0,51.51,Spring
