Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
14-01-2023,Pharma_Central,SKU0008,OTC Medicines,South,250,92,93,79.21,23.26,0,Sunny,0,24.36,Autumn
11-07-2023,Care_Clinics,SKU0003,OTC Medicines,West,85,79,77,75.43,6.12,0,Snowy,0,6.35,Winter
08-02-2023,Wellness_Avenue,SKU0001,OTC Medicines,North,149,169,188,178.18,10.21,25,Sunny,1,10.26,Autumn
06-07-2023,Pharma_Central,SKU0007,Prescription Medicines,East,81,19,16,19.29,17.61,0,Sunny,0,17.25,Spring
11-02-2023,Care_Clinics,SKU0020,Medical Devices & First Aid,South,90,26,24,26.06,149.5,0,Sunny,0,139.92,Spring
23-02-2023,Medi_Express,SKU0003,OTC Medicines,West,76,96,124,101.52,6.12,0,Cloudy,0,5.7,Summer
27-04-2023,Pharma_Central,SKU0001,OTC Medicines,Central,190,68,58,64.47,10.21,0,Sunny,0,9.98,Winter
23-01-2023,Pharma_Central,SKU0019,OTC Medicines,West,150,131,144,136.92,14.88,0,Snowy,0,15.75,Spring
10-03-2023,Pharma_Central,SKU0011,OTC Medicines,Central,128,101,118,114.31,11.68,0,Rainy,0,12.33,Autumn
03-07-2023,Pharma_Central,SKU0002,Vitamins & Supplements,South,174,62,72,65.22,40.12,0,Snowy,0,43.26,Summer
06-05-2023,Medi_Express,SKU0003,OTC Medicines,North,265,95,121,83.3,6.12,0,Snowy,0,6.05,Winter
27-01-2023,Health_Point_East,SKU0007,Prescription Medicines,West,103,93,107,94.22,17.61,0,Cloudy,0,18.31,Spring
26-12-2023,Health_Point_East,SKU0014,Personal Care,South,133,59,61,67.81,18.1,10,Rainy,0,17.94,Autumn
20-04-2023,Health_Point_East,SKU0006,Prescription Medicines,West,68,88,99,84.24,49.84,0,Cloudy,0,48.36,Autumn
21-05-2023,Medi_Express,SKU0002,Vitamins & Supplements,North,139,79,76,80.18,40.12,20,Snowy,0,42.0,Autumn
25-10-2023,Health_Point_East,SKU0017,OTC Medicines,Central,118,119,109,131.59,16.42,0,Rainy,0,17.55,Winter
12-08-2023,Medi_Express,SKU0010,Vitamins & Supplements,West,92,17,17,16.1,33.48,0,Sunny,0,33.55,Autumn
28-06-2023,Wellness_Avenue,SKU0011,OTC Medicines,North,381,104,132,115.65,11.68,0,Rainy,0,11.7,Autumn
21-09-2023,Medi_Express,SKU0005,Prescription Medicines,West,97,90,108,98.07,57.44,0,Cloudy,0,60.52,Winter
16-05-2023,Medi_Express,SKU0003,OTC Medicines,North,138,150,185,153.28,6.12,15,Cloudy,0,5.97,Autumn
04-03-2023,Care_Clinics,SKU0006,Prescription Medicines,East,59,44,54,46.36,49.84,0,Cloudy,0,48.77,Winter
06-10-2023,Wellness_Avenue,SKU0004,Prescription Medicines,West,218,44,43,47.29,82.12,0,Snowy,0,88.23,Summer
20-10-2023,Medi_Express,SKU0002,Vitamins & Supplements,East,89,35,44,37.05,40.12,5,Sunny,0,39.28,Winter
02-01-2023,Health_Point_East,SKU0018,Vitamins & Supplements,North,179,105,116,120.2,43.13,20,Snowy,1,42.09,Summer
11-05-2023,Pharma_Central,SKU0011,OTC Medicines,Central,140,82,91,87.93,11.68,0,Cloudy,0,12.49,Autumn
16-04-2023,Health_Point_East,SKU0018,Vitamins & Supplements,East,209,73,91,76.25,43.13,0,Sunny,0,41.19,Summer
13-07-2023,Pharma_Central,SKU0001,OTC Medicines,East,380,103,86,88.88,10.21,0,Cloudy,0,10.87,Winter
22-07-2023,Wellness_Avenue,SKU0015,Vitamins & Supplements,West,105,38,33,34.21,40.31,15,Rainy,0,40.27,Spring
23-11-2023,Pharma_Central,SKU0016,Medical Devices & First Aid,Central,35,11,10,12.41,90.25,0,Rainy,0,95.59,Spring
08-06-2023,Care_Clinics,SKU0005,Prescription Medicines,Central,157,25,31,21.54,57.44,0,Cloudy,0,61.72,Autumn
23-01-2023,Care_Clinics,SKU0004,Prescription Medicines,East,132,110,133,115.45,82.12,10,Rainy,0,81.47,Winter
16-03-2023,Health_Point_East,SKU0004,Prescription Medicines,Central,70,90,111,96.79,82.12,0,Snowy,0,87.27,Spring
12-01-2023,Pharma_Central,SKU0003,OTC Medicines,South,377,155,129,161.45,6.12,15,Snowy,0,6.4,Winter
17-06-2023,Pharma_Central,SKU0005,Prescription Medicines,North,232,65,70,57.4,57.44,0,Cloudy,0,61.14,Spring
16-07-2023,Wellness_Avenue,SKU0015,Vitamins & Supplements,Central,148,61,57,59.71,40.31,0,Sunny,0,38.62,Winter
28-11-2023,Pharma_Central,SKU0011,OTC Medicines,South,130,125,117,131.52,11.68,0,Sunny,0,11.5,Summer
13-08-2023,Pharma_Central,SKU0020,Medical Devices & First Aid,East,30,6,6,6.23,149.5,0,Rainy,0,161.04,Autumn
13-02-2023,Pharma_Central,SKU0004,Prescription Medicines,Central,123,47,50,53.75,82.12,0,Sunny,0,87.02,Summer
02-03-2023,Health_Point_East,SKU0020,Medical Devices & First Aid,West,41,27,25,24.75,149.5,0,Cloudy,0,146.97,Autumn
26-10-2023,Medi_Express,SKU0018,Vitamins & Supplements,East,177,80,92,68.61,43.13,0,Snowy,0,44.05,Winter
21-06-2023,Pharma_Central,SKU0002,Vitamins & Supplements,East,193,34,37,37.17,40.12,0,Rainy,0,43.04,Autumn
10-09-2023,Medi_Express,SKU0007,Prescription Medicines,West,142,55,66,57.45,17.61,0,Sunny,0,16.38,Summer
21-07-2023,Care_Clinics,SKU0009,Vitamins & Supplements,Central,143,60,60,62.4,39.75,0,Sunny,0,37.81,Autumn
24-11-2023,Wellness_Avenue,SKU0003,OTC Medicines,South,184,47,48,52.04,6.12,0,Rainy,0,6.24,Spring
13-05-2023,Pharma_Central,SKU0008,OTC Medicines,North,157,126,128,142.38,23.26,0,Snowy,0,21.82,Winter
05-02-2023,Health_Point_East,SKU0012,Personal Care,North,210,39,44,37.25,14.39,0,Rainy,0,15.27,Winter
20-07-2023,Medi_Express,SKU0018,Vitamins & Supplements,South,175,12,11,11.1,43.13,0,Cloudy,0,40.62,Winter
25-02-2023,Health_Point_East,SKU0007,Prescription Medicines,South,179,42,40,40.89,17.61,0,Rainy,0,18.13,Summer
20-04-2023,Medi_Express,SKU0020,Medical Devices & First Aid,West,36,10,10,8.85,149.5,0,Rainy,0,154.07,Autumn
29-08-2023,Wellness_Avenue,SKU0013,Prescription Medicines,South,60,46,38,49.95,21.03,15,Cloudy,0,22.65,Autumn
10-11-2023,Health_Point_East,SKU0008,OTC Medicines,Central,217,28,26,26.07,23.26,0,Snowy,0,23.12,Autumn
12-03-2023,Pharma_Central,SKU0006,Prescription Medicines,North,139,95,118,83.9,49.84,0,Snowy,0,48.23,Autumn
30-12-2023,Care_Clinics,SKU0009,Vitamins & Supplements,North,180,114,118,109.37,39.75,20,Sunny,1,41.8,Spring
03-04-2023,Medi_Express,SKU0002,Vitamins & Supplements,North,64,39,33,34.65,40.12,25,Sunny,0,39.38,Autumn
11-01-2023,Care_Clinics,SKU0014,Personal Care,South,138,50,46,55.51,18.1,15,Snowy,0,17.34,Autumn
10-04-2023,Medi_Express,SKU0009,Vitamins & Supplements,South,98,62,64,66.14,39.75,0,Sunny,0,38.59,Summer
08-07-2023,Care_Clinics,SKU0010,Vitamins & Supplements,Central,191,33,39,29.84,33.48,10,Sunny,0,32.34,Summer
28-12-2023,Wellness_Avenue,SKU0013,Prescription Medicines,West,221,98,78,101.82,21.03,15,Snowy,0,19.68,Spring
09-07-2023,Pharma_Central,SKU0009,Vitamins & Supplements,West,117,24,27,21.83,39.75,0,Cloudy,0,40.85,Summer
01-05-2023,Health_Point_East,SKU0020,Medical Devices & First Aid,Central,35,12,12,12.22,149.5,15,Cloudy,1,142.71,Spring
23-10-2023,Health_Point_East,SKU0010,Vitamins & Supplements,East,212,12,10,11.99,33.48,0,Cloudy,0,35.33,Spring
22-05-2023,Care_Clinics,SKU0008,OTC Medicines,South,348,93,101,83.18,23.26,0,Sunny,0,24.72,Spring
06-06-2023,Wellness_Avenue,SKU0007,Prescription Medicines,North,67,58,73,65.05,17.61,25,Snowy,1,18.91,Winter
15-09-2023,Health_Point_East,SKU0005,Prescription Medicines,Central,98,54,50,55.18,57.44,0,Snowy,0,60.81,Spring
27-11-2023,Medi_Express,SKU0017,OTC Medicines,South,130,147,131,139.02,16.42,5,Cloudy,1,15.11,Summer
28-04-2023,Care_Clinics,SKU0016,Medical Devices & First Aid,South,21,6,5,6.11,90.25,0,Rainy,0,95.2,Autumn
20-03-2023,Pharma_Central,SKU0018,Vitamins & Supplements,South,152,48,61,52.45,43.13,15,Sunny,0,41.09,Winter
18-07-2023,Wellness_Avenue,SKU0005,Prescription Medicines,South,230,35,34,38.45,57.44,0,Snowy,0,61.06,Summer
13-11-2023,Care_Clinics,SKU0008,OTC Medicines,North,343,144,180,150.85,23.26,0,Sunny,0,24.26,Autumn
24-05-2023,Health_Point_East,SKU0018,Vitamins & Supplements,Central,90,35,41,32.4,43.13,0,Snowy,0,42.16,Summer
13-04-2023,Health_Point_East,SKU0018,Vitamins & Supplements,East,95,64,70,64.8,43.13,0,Cloudy,0,46.07,Summer
15-05-2023,Pharma_Central,SKU0013,Prescription Medicines,South,93,74,76,78.02,21.03,0,Sunny,0,19.38,Spring
04-01-2023,Medi_Express,SKU0008,OTC Medicines,North,332,149,154,150.04,23.26,0,Cloudy,0,22.88,Winter
15-02-2023,Wellness_Avenue,SKU0017,OTC Medicines,East,223,40,32,37.91,16.42,0,Snowy,0,17.15,Winter
09-07-2023,Medi_Express,SKU0007,Prescription Medicines,East,90,110,109,106.24,17.61,5,Snowy,1,18.0,Winter
02-05-2023,Health_Point_East,SKU0013,Prescription Medicines,East,169,19,17,19.73,21.03,0,Rainy,0,20.91,Winter
06-08-2023,Pharma_Central,SKU0018,Vitamins & Supplements,South,159,51,43,58.27,43.13,25,Cloudy,1,45.36,Autumn
02-11-2023,Care_Clinics,SKU0003,OTC Medicines,Central,130,74,89,68.46,6.12,20,Rainy,1,6.2,Summer
11-04-2023,Medi_Express,SKU0012,Personal Care,South,240,105,126,105.94,14.39,0,Rainy,0,13.69,Winter
05-10-2023,Health_Point_East,SKU0001,OTC Medicines,Central,279,174,210,184.3,10.21,5,Rainy,1,10.05,Autumn
19-10-2023,Care_Clinics,SKU0014,Personal Care,West,295,61,53,57.02,18.1,10,Cloudy,0,17.76,Summer
22-02-2023,Care_Clinics,SKU0013,Prescription Medicines,Central,103,71,77,69.39,21.03,5,Rainy,0,20.99,Summer
15-11-2023,Wellness_Avenue,SKU0006,Prescription Medicines,West,244,16,17,17.2,49.84,0,Sunny,0,47.8,Spring
02-10-2023,Medi_Express,SKU0011,OTC Medicines,Central,303,52,51,51.95,11.68,20,Cloudy,0,11.65,Summer
28-05-2023,Pharma_Central,SKU0013,Prescription Medicines,South,34,31,33,29.12,21.03,0,Sunny,0,21.04,Autumn
20-09-2023,Pharma_Central,SKU0004,Prescription Medicines,West,141,76,79,72.28,82.12,25,Rainy,1,77.17,Winter
25-05-2023,Care_Clinics,SKU0015,Vitamins & Supplements,South,60,70,75,64.17,40.31,0,Rainy,0,40.09,Summer
05-07-2023,Medi_Express,SKU0019,OTC Medicines,East,376,54,51,50.91,14.88,5,Rainy,0,14.67,Winter
25-02-2023,Health_Point_East,SKU0013,Prescription Medicines,North,233,64,53,70.14,21.03,0,Sunny,0,21.56,Summer
27-06-2023,Care_Clinics,SKU0016,Medical Devices & First Aid,Central,43,12,11,11.55,90.25,5,Sunny,0,85.97,Autumn
22-09-2023,Care_Clinics,SKU0016,Medical Devices & First Aid,West,45,7,8,7.51,90.25,0,Sunny,0,84.31,Winter
02-01-2023,Medi_Express,SKU0020,Medical Devices & First Aid,Central,24,28,28,29.38,149.5,0,Snowy,0,156.7,Winter
08-09-2023,Medi_Express,SKU0003,OTC Medicines,West,133,133,132,126.26,6.12,25,Cloudy,0,6.37,Winter
01-06-2023,Health_Point_East,SKU0013,Prescription Medicines,North,184,66,65,75.76,21.03,0,Sunny,0,19.79,Autumn
04-07-2023,Wellness_Avenue,SKU0007,Prescription Medicines,West,130,32,29,28.32,17.61,5,Sunny,1,16.31,Spring
17-06-2023,Medi_Express,SKU0020,Medical Devices & First Aid,Central,43,25,28,22.23,149.5,10,Rainy,0,141.3,Summer
04-02-2023,Health_Point_East,SKU0001,OTC Medicines,South,286,119,127,126.64,10.21,0,Sunny,0,10.42,Autumn
23-12-2023,Health_Point_East,SKU0006,Prescription Medicines,Central,77,68,78,69.16,49.84,0,Sunny,0,48.04,Winter
04-03-2023,Medi_Express,SKU0007,Prescription Medicines,West,217,38,30,43.54,17.61,0,Sunny,0,17.2,Autumn
25-07-2023,Care_Clinics,SKU0019,OTC Medicines,Central,142,66,65,66.64,14.88,0,Cloudy,0,15.55,Summer
18-04-2023,Care_Clinics,SKU0003,OTC Medicines,East,128,133,122,117.32,6.12,0,Snowy,0,6.16,Autumn
06-07-2023,Wellness_Avenue,SKU0012,Personal Care,Central,187,66,55,58.08,14.39,0,Snowy,0,13.26,Spring
17-04-2023,Health_Point_East,SKU0020,Medical Devices & First Aid,West,44,30,36,32.99,149.5,0,Cloudy,0,158.32,Autumn
18-09-2023,Wellness_Avenue,SKU0017,OTC Medicines,East,325,27,25,29.2,16.42,0,Snowy,0,16.45,Spring
15-06-2023,Care_Clinics,SKU0015,Vitamins & Supplements,North,84,40,48,43.91,40.31,0,Snowy,0,42.99,Summer
13-05-2023,Medi_Express,SKU0011,OTC Medicines,Central,142,112,114,127.27,11.68,0,Rainy,1,10.79,Autumn
18-01-2023,Medi_Express,SKU0016,Medical Devices & First Aid,North,90,27,23,26.54,90.25,0,Cloudy,0,90.27,Winter
26-10-2023,Medi_Express,SKU0011,OTC Medicines,West,309,149,179,141.11,11.68,0,Rainy,0,12.45,Spring
20-09-2023,Care_Clinics,SKU0008,OTC Medicines,East,331,75,93,77.74,23.26,15,Rainy,0,22.69,Winter
13-09-2023,Pharma_Central,SKU0012,Personal Care,East,76,89,111,98.8,14.39,0,Sunny,0,15.18,Spring
07-01-2023,Health_Point_East,SKU0020,Medical Devices & First Aid,Central,26,24,24,24.81,149.5,0,Cloudy,0,144.72,Spring
12-10-2023,Medi_Express,SKU0002,Vitamins & Supplements,North,182,15,14,15.41,40.12,25,Cloudy,0,38.32,Summer
18-10-2023,Care_Clinics,SKU0002,Vitamins & Supplements,Central,78,32,33,28.0,40.12,0,Cloudy,0,42.62,Winter
03-03-2023,Health_Point_East,SKU0005,Prescription Medicines,Central,250,29,32,31.39,57.44,10,Cloudy,0,54.67,Spring
25-08-2023,Health_Point_East,SKU0011,OTC Medicines,East,396,100,108,85.2,11.68,0,Snowy,0,11.99,Autumn
17-01-2023,Wellness_Avenue,SKU0016,Medical Devices & First Aid,Central,54,12,15,13.5,90.25,25,Snowy,0,93.31,Winter
14-09-2023,Wellness_Avenue,SKU0002,Vitamins & Supplements,East,54,51,48,51.98,40.12,0,Rainy,0,41.41,Spring
17-01-2023,Health_Point_East,SKU0020,Medical Devices & First Aid,South,27,20,22,17.75,149.5,0,Rainy,0,151.02,Summer
20-01-2023,Wellness_Avenue,SKU0012,Personal Care,North,283,89,108,97.2,14.39,0,Sunny,0,14.49,Autumn
23-01-2023,Care_Clinics,SKU0013,Prescription Medicines,North,247,76,80,68.58,21.03,5,Cloudy,1,20.5,Winter
05-12-2023,Wellness_Avenue,SKU0014,Personal Care,East,109,115,130,124.28,18.1,0,Sunny,0,17.49,Summer
02-04-2023,Health_Point_East,SKU0008,OTC Medicines,North,209,64,51,67.79,23.26,15,Sunny,1,22.72,Summer
17-11-2023,Health_Point_East,SKU0009,Vitamins & Supplements,West,44,64,55,71.95,39.75,5,Sunny,1,37.98,Summer
08-07-2023,Pharma_Central,SKU0014,Personal Care,East,281,56,62,54.81,18.1,0,Sunny,0,17.72,Summer
19-02-2023,Medi_Express,SKU0011,OTC Medicines,Central,187,148,175,156.99,11.68,0,Cloudy,0,11.75,Spring
29-01-2023,Pharma_Central,SKU0012,Personal Care,West,293,52,63,46.95,14.39,15,Sunny,0,14.43,Winter
18-06-2023,Medi_Express,SKU0008,OTC Medicines,North,349,104,89,104.87,23.26,5,Sunny,0,23.89,Summer
31-01-2023,Health_Point_East,SKU0005,Prescription Medicines,North,134,54,51,58.95,57.44,0,Snowy,0,56.37,Spring
17-04-2023,Medi_Express,SKU0004,Prescription Medicines,North,197,104,117,106.87,82.12,0,Snowy,0,81.16,Spring
04-12-2023,Wellness_Avenue,SKU0015,Vitamins & Supplements,South,57,15,15,13.68,40.31,0,Rainy,0,41.04,Winter
31-07-2023,Pharma_Central,SKU0010,Vitamins & Supplements,South,139,44,54,49.22,33.48,0,Snowy,0,32.87,Winter
