Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
14-01-2023,Hardware_Hub_South,SKU0019,Power Tools,South,50,16,15,17.84,199.17,25,Cloudy,0,206.26,Spring
13-04-2023,Craftsman_Plaza,SKU0018,Building Materials,East,261,74,83,79.37,41.09,0,Rainy,0,38.71,Summer
24-12-2023,Timber_Craft_East,SKU0011,Electrical & Lighting,South,75,15,17,16.53,47.44,0,Cloudy,0,45.4,Winter
03-11-2023,Hardware_Hub_South,SKU0004,Paints & Finishes,East,150,19,15,19.9,59.05,0,Rainy,0,61.99,Winter
21-01-2023,FixIt_MegaStore,SKU0020,Electrical & Lighting,East,185,13,14,14.85,54.74,20,Sunny,0,54.77,Summer
17-12-2023,Timber_Craft_East,SKU0012,Building Materials,South,168,83,84,74.9,70.19,10,Rainy,0,74.86,Summer
30-10-2023,Hardware_Hub_South,SKU0009,Building Materials,East,113,75,67,70.17,6.97,0,Rainy,0,7.34,Spring
27-06-2023,Craftsman_Plaza,SKU0006,Hand Tools,East,196,62,68,69.43,76.13,0,Sunny,0,77.97,Spring
27-01-2023,Timber_Craft_East,SKU0014,Electrical & Lighting,Central,222,13,10,11.62,53.56,0,Rainy,0,49.32,Autumn
11-03-2023,FixIt_MegaStore,SKU0003,Paints & Finishes,North,21,33,40,29.84,36.91,10,Rainy,0,36.49,Winter
10-12-2023,FixIt_MegaStore,SKU0010,Power Tools,North,22,16,14,15.1,84.69,0,Sunny,0,90.88,Autumn
29-09-2023,Craftsman_Plaza,SKU0020,Electrical & Lighting,Central,62,61,62,63.54,54.74,0,Rainy,0,52.32,Spring
11-11-2023,FixIt_MegaStore,SKU0002,Building Materials,West,266,87,92,89.25,26.48,5,Rainy,0,24.92,Summer
08-03-2023,Hardware_Hub_South,SKU0018,Building Materials,Central,300,42,43,36.58,41.09,5,Sunny,0,38.84,Summer
21-12-2023,FixIt_MegaStore,SKU0003,Paints & Finishes,South,39,44,55,42.57,36.91,0,Cloudy,0,38.78,Summer
23-11-2023,Craftsman_Plaza,SKU0016,Paints & Finishes,South,105,43,45,49.01,21.64,0,Snowy,0,22.29,Autumn
21-01-2023,Hardware_Hub_South,SKU0002,Building Materials,West,42,62,78,64.76,26.48,0,Cloudy,0,27.21,Spring
30-01-2023,FixIt_MegaStore,SKU0007,Plumbing & Fixtures,North,174,35,38,36.93,137.99,0,Sunny,0,136.29,Winter
27-03-2023,FixIt_MegaStore,SKU0003,Paints & Finishes,South,77,5,5,4.33,36.91,0,Sunny,0,36.95,Spring
13-02-2023,FixIt_MegaStore,SKU0020,Electrical & Lighting,Central,143,53,50,48.34,54.74,0,Rainy,0,54.64,Summer
27-06-2023,Hardware_Hub_South,SKU0020,Electrical & Lighting,East,119,29,25,29.89,54.74,0,Sunny,0,51.82,Autumn
21-09-2023,FixIt_MegaStore,SKU0009,Building Materials,South,233,102,109,91.96,6.97,0,Sunny,0,6.83,Winter
28-04-2023,FixIt_MegaStore,SKU0006,Hand Tools,South,51,51,48,57.83,76.13,0,Snowy,0,73.5,Summer
08-04-2023,Hardware_Hub_South,SKU0001,Plumbing & Fixtures,East,72,29,29,32.64,5.2,0,Snowy,0,5.11,Summer
12-12-2023,Timber_Craft_East,SKU0007,Plumbing & Fixtures,West,69,22,22,24.55,137.99,0,Cloudy,0,133.81,Spring
15-07-2023,Timber_Craft_East,SKU0017,Hand Tools,West,52,28,34,25.42,32.26,0,Snowy,0,34.4,Winter
18-03-2023,Timber_Craft_East,SKU0015,Hand Tools,East,111,57,57,58.21,37.68,0,Sunny,0,34.84,Summer
21-06-2023,FixIt_MegaStore,SKU0014,Electrical & Lighting,East,94,18,21,20.45,53.56,0,Rainy,0,55.01,Spring
25-10-2023,Timber_Craft_East,SKU0001,Plumbing & Fixtures,South,168,12,12,11.09,5.2,0,Rainy,0,4.88,Autumn
26-04-2023,Craftsman_Plaza,SKU0016,Paints & Finishes,West,103,33,40,33.22,21.64,0,Rainy,0,23.19,Spring
07-08-2023,Hardware_Hub_South,SKU0008,Building Materials,West,83,43,49,47.41,94.43,0,Cloudy,0,97.45,Autumn
19-11-2023,Timber_Craft_East,SKU0003,Paints & Finishes,North,43,28,24,28.76,36.91,10,Rainy,1,35.36,Summer
16-04-2023,Timber_Craft_East,SKU0006,Hand Tools,North,91,50,47,48.71,76.13,0,Snowy,0,78.33,Summer
15-02-2023,Hardware_Hub_South,SKU0001,Plumbing & Fixtures,Central,51,52,63,51.59,5.2,0,Cloudy,1,5.33,Autumn
24-08-2023,Craftsman_Plaza,SKU0004,Paints & Finishes,South,79,5,5,5.47,59.05,20,Snowy,0,57.58,Summer
22-02-2023,BuildPro_Depot_North,SKU0012,Building Materials,Central,220,70,56,63.15,70.19,0,Snowy,0,74.8,Winter
03-05-2023,BuildPro_Depot_North,SKU0005,Building Materials,West,47,67,56,71.44,86.34,0,Cloudy,0,88.51,Winter
16-04-2023,FixIt_MegaStore,SKU0014,Electrical & Lighting,South,83,93,97,99.62,53.56,0,Rainy,1,57.45,Summer
28-01-2023,BuildPro_Depot_North,SKU0020,Electrical & Lighting,North,46,49,58,48.93,54.74,25,Sunny,0,52.88,Winter
09-05-2023,FixIt_MegaStore,SKU0013,Electrical & Lighting,North,216,22,19,20.37,74.71,0,Snowy,0,79.25,Autumn
26-07-2023,BuildPro_Depot_North,SKU0017,Hand Tools,Central,208,30,30,31.13,32.26,25,Rainy,0,33.79,Spring
28-09-2023,BuildPro_Depot_North,SKU0012,Building Materials,Central,261,82,101,89.11,70.19,0,Cloudy,0,64.77,Spring
18-06-2023,BuildPro_Depot_North,SKU0016,Paints & Finishes,East,135,38,46,38.49,21.64,0,Sunny,0,20.84,Summer
11-04-2023,Craftsman_Plaza,SKU0010,Power Tools,Central,31,19,19,16.48,84.69,0,Sunny,0,91.13,Summer
13-08-2023,Craftsman_Plaza,SKU0008,Building Materials,East,173,47,57,41.32,94.43,0,Sunny,0,95.86,Summer
30-09-2023,Craftsman_Plaza,SKU0001,Plumbing & Fixtures,West,64,18,23,19.39,5.2,0,Sunny,0,5.45,Winter
30-11-2023,Hardware_Hub_South,SKU0007,Plumbing & Fixtures,Central,145,20,24,18.05,137.99,20,Sunny,0,136.38,Winter
30-07-2023,Craftsman_Plaza,SKU0016,Paints & Finishes,South,40,36,31,31.32,21.64,0,Rainy,1,22.28,Summer
08-05-2023,Hardware_Hub_South,SKU0018,Building Materials,Central,256,71,70,74.78,41.09,0,Sunny,0,43.3,Spring
08-09-2023,FixIt_MegaStore,SKU0002,Building Materials,South,316,96,124,98.79,26.48,0,Rainy,0,25.29,Winter
07-08-2023,Hardware_Hub_South,SKU0020,Electrical & Lighting,East,85,29,34,33.23,54.74,0,Cloudy,0,56.74,Autumn
01-12-2023,Hardware_Hub_South,SKU0005,Building Materials,West,128,18,15,15.85,86.34,0,Cloudy,0,83.47,Spring
22-10-2023,FixIt_MegaStore,SKU0001,Plumbing & Fixtures,East,89,32,41,36.5,5.2,0,Cloudy,0,5.57,Autumn
06-01-2023,Craftsman_Plaza,SKU0005,Building Materials,North,41,27,32,29.33,86.34,0,Cloudy,0,90.84,Spring
25-03-2023,Craftsman_Plaza,SKU0013,Electrical & Lighting,East,114,80,80,88.09,74.71,0,Cloudy,0,70.17,Summer
14-01-2023,BuildPro_Depot_North,SKU0017,Hand Tools,North,220,14,15,15.65,32.26,10,Snowy,0,31.01,Autumn
29-07-2023,Timber_Craft_East,SKU0005,Building Materials,East,78,83,76,92.85,86.34,25,Rainy,1,85.44,Spring
19-03-2023,BuildPro_Depot_North,SKU0011,Electrical & Lighting,North,167,61,76,57.16,47.44,0,Rainy,0,44.79,Spring
05-12-2023,Timber_Craft_East,SKU0011,Electrical & Lighting,Central,199,59,56,54.24,47.44,5,Cloudy,0,47.65,Summer
30-05-2023,BuildPro_Depot_North,SKU0001,Plumbing & Fixtures,Central,74,22,25,24.85,5.2,0,Sunny,0,5.33,Winter
30-12-2023,Hardware_Hub_South,SKU0013,Electrical & Lighting,West,85,17,19,15.41,74.71,15,Rainy,0,80.51,Autumn
24-06-2023,Hardware_Hub_South,SKU0016,Paints & Finishes,North,101,36,40,33.82,21.64,0,Cloudy,0,22.12,Winter
07-07-2023,FixIt_MegaStore,SKU0019,Power Tools,East,42,10,12,9.29,199.17,0,Sunny,0,194.1,Autumn
04-05-2023,FixIt_MegaStore,SKU0017,Hand Tools,East,195,40,35,37.63,32.26,15,Rainy,0,31.15,Autumn
23-01-2023,Hardware_Hub_South,SKU0004,Paints & Finishes,West,80,23,29,19.86,59.05,0,Sunny,0,60.5,Spring
02-02-2023,FixIt_MegaStore,SKU0012,Building Materials,West,141,33,36,36.48,70.19,5,Rainy,0,75.53,Summer
04-09-2023,Timber_Craft_East,SKU0011,Electrical & Lighting,North,76,39,34,42.78,47.44,25,Rainy,0,49.43,Autumn
03-10-2023,BuildPro_Depot_North,SKU0009,Building Materials,South,57,77,69,75.43,6.97,0,Rainy,0,7.05,Summer
10-07-2023,Hardware_Hub_South,SKU0001,Plumbing & Fixtures,North,103,62,60,62.9,5.2,15,Sunny,1,5.16,Autumn
16-02-2023,FixIt_MegaStore,SKU0008,Building Materials,Central,230,69,84,62.34,94.43,5,Rainy,0,96.25,Spring
22-10-2023,BuildPro_Depot_North,SKU0014,Electrical & Lighting,East,82,24,21,21.89,53.56,0,Rainy,0,53.87,Summer
28-05-2023,Craftsman_Plaza,SKU0001,Plumbing & Fixtures,East,165,12,10,12.73,5.2,0,Sunny,0,5.1,Autumn
21-07-2023,Timber_Craft_East,SKU0009,Building Materials,West,117,99,123,113.05,6.97,0,Rainy,0,6.96,Summer
30-06-2023,Timber_Craft_East,SKU0008,Building Materials,Central,205,80,97,68.39,94.43,5,Cloudy,0,89.62,Winter
17-07-2023,BuildPro_Depot_North,SKU0015,Hand Tools,Central,108,41,37,40.87,37.68,0,Cloudy,0,39.57,Autumn
11-11-2023,FixIt_MegaStore,SKU0003,Paints & Finishes,Central,102,12,11,11.03,36.91,0,Cloudy,0,38.79,Summer
19-03-2023,BuildPro_Depot_North,SKU0017,Hand Tools,South,44,24,26,21.61,32.26,10,Snowy,0,32.4,Winter
29-10-2023,Timber_Craft_East,SKU0007,Plumbing & Fixtures,North,103,23,27,20.84,137.99,0,Cloudy,0,127.99,Summer
08-11-2023,Hardware_Hub_South,SKU0013,Electrical & Lighting,East,72,61,50,65.74,74.71,0,Sunny,0,79.41,Summer
25-08-2023,FixIt_MegaStore,SKU0013,Electrical & Lighting,North,131,59,66,59.07,74.71,0,Sunny,0,73.95,Autumn
24-02-2023,Hardware_Hub_South,SKU0006,Hand Tools,Central,110,34,36,30.39,76.13,10,Sunny,0,75.15,Summer
31-07-2023,FixIt_MegaStore,SKU0011,Electrical & Lighting,East,209,34,27,31.84,47.44,0,Rainy,0,44.89,Winter
28-07-2023,Craftsman_Plaza,SKU0003,Paints & Finishes,East,22,6,6,6.4,36.91,0,Cloudy,1,38.93,Winter
25-05-2023,Craftsman_Plaza,SKU0016,Paints & Finishes,West,75,41,41,46.36,21.64,0,Cloudy,0,21.42,Winter
24-10-2023,BuildPro_Depot_North,SKU0012,Building Materials,Central,281,73,88,68.09,70.19,0,Rainy,0,69.35,Summer
04-09-2023,Craftsman_Plaza,SKU0014,Electrical & Lighting,East,121,29,28,32.1,53.56,15,Snowy,0,53.0,Summer
25-10-2023,Hardware_Hub_South,SKU0015,Hand Tools,Central,54,60,69,57.85,37.68,0,Snowy,0,39.02,Winter
18-01-2023,FixIt_MegaStore,SKU0003,Paints & Finishes,East,27,23,29,24.52,36.91,0,Sunny,0,35.57,Spring
23-09-2023,Hardware_Hub_South,SKU0015,Hand Tools,South,212,65,79,67.28,37.68,0,Snowy,0,35.56,Summer
31-03-2023,Timber_Craft_East,SKU0005,Building Materials,West,71,57,61,49.52,86.34,0,Snowy,0,90.17,Winter
23-04-2023,FixIt_MegaStore,SKU0019,Power Tools,East,53,4,5,3.71,199.17,10,Sunny,1,186.89,Winter
06-07-2023,Timber_Craft_East,SKU0002,Building Materials,South,345,36,37,40.18,26.48,0,Rainy,0,27.79,Summer
11-05-2023,BuildPro_Depot_North,SKU0019,Power Tools,West,42,19,22,20.11,199.17,0,Sunny,0,210.12,Winter
26-09-2023,FixIt_MegaStore,SKU0016,Paints & Finishes,North,22,17,18,19.5,21.64,0,Snowy,0,22.94,Autumn
21-11-2023,BuildPro_Depot_North,SKU0020,Electrical & Lighting,West,89,65,60,59.05,54.74,0,Cloudy,0,56.8,Summer
02-03-2023,BuildPro_Depot_North,SKU0003,Paints & Finishes,East,106,42,41,42.14,36.91,10,Cloudy,0,38.28,Winter
18-01-2023,FixIt_MegaStore,SKU0002,Building Materials,West,255,68,83,73.9,26.48,0,Snowy,0,26.59,Winter
08-09-2023,Timber_Craft_East,SKU0012,Building Materials,West,176,28,34,23.87,70.19,0,Snowy,0,73.02,Spring
19-02-2023,Hardware_Hub_South,SKU0002,Building Materials,East,320,54,62,59.84,26.48,25,Rainy,1,28.52,Winter
20-11-2023,Craftsman_Plaza,SKU0014,Electrical & Lighting,Central,233,37,39,35.72,53.56,0,Rainy,0,51.52,Winter
08-09-2023,Hardware_Hub_South,SKU0017,Hand Tools,North,64,45,53,48.62,32.26,0,Snowy,0,30.79,Summer
23-07-2023,Craftsman_Plaza,SKU0014,Electrical & Lighting,Central,109,48,41,52.64,53.56,0,Sunny,0,55.01,Summer
27-08-2023,Hardware_Hub_South,SKU0007,Plumbing & Fixtures,Central,127,25,29,26.96,137.99,0,Cloudy,0,139.56,Spring
09-08-2023,BuildPro_Depot_North,SKU0015,Hand Tools,East,209,46,47,43.16,37.68,0,Sunny,0,40.17,Spring
31-08-2023,FixIt_MegaStore,SKU0008,Building Materials,East,143,100,115,102.55,94.43,20,Sunny,0,100.79,Autumn
17-02-2023,Craftsman_Plaza,SKU0009,Building Materials,Central,181,23,25,22.99,6.97,25,Snowy,0,7.17,Spring
15-08-2023,Hardware_Hub_South,SKU0019,Power Tools,North,49,4,4,3.82,199.17,0,Rainy,0,204.48,Winter
31-08-2023,BuildPro_Depot_North,SKU0001,Plumbing & Fixtures,Central,153,21,22,21.33,5.2,5,Cloudy,0,5.05,Summer
08-12-2023,Craftsman_Plaza,SKU0020,Electrical & Lighting,East,122,40,38,44.54,54.74,0,Sunny,0,56.2,Spring
08-02-2023,Craftsman_Plaza,SKU0013,Electrical & Lighting,East,241,49,40,55.69,74.71,20,Rainy,1,75.6,Winter
23-01-2023,Craftsman_Plaza,SKU0017,Hand Tools,South,157,59,67,51.1,32.26,15,Rainy,0,29.98,Summer
15-02-2023,Hardware_Hub_South,SKU0001,Plumbing & Fixtures,West,176,36,32,32.29,5.2,0,Cloudy,0,5.13,Spring
19-04-2023,Timber_Craft_East,SKU0018,Building Materials,East,190,49,40,46.59,41.09,0,Snowy,0,43.0,Autumn
10-10-2023,BuildPro_Depot_North,SKU0005,Building Materials,East,111,72,86,70.71,86.34,0,Snowy,0,80.9,Autumn
14-02-2023,Hardware_Hub_South,SKU0002,Building Materials,Central,308,54,50,53.11,26.48,20,Sunny,0,27.89,Winter
10-08-2023,Hardware_Hub_South,SKU0001,Plumbing & Fixtures,South,173,46,53,45.59,5.2,0,Snowy,0,4.82,Winter
21-05-2023,Timber_Craft_East,SKU0005,Building Materials,South,126,41,37,43.1,86.34,15,Rainy,0,91.67,Autumn
15-04-2023,Craftsman_Plaza,SKU0017,Hand Tools,West,46,60,69,61.73,32.26,0,Cloudy,0,30.47,Winter
06-10-2023,BuildPro_Depot_North,SKU0001,Plumbing & Fixtures,Central,119,17,14,15.16,5.2,0,Rainy,0,5.26,Winter
27-11-2023,Timber_Craft_East,SKU0012,Building Materials,West,123,49,44,49.1,70.19,0,Cloudy,0,68.89,Autumn
17-06-2023,Hardware_Hub_South,SKU0006,Hand Tools,Central,64,10,11,9.32,76.13,0,Rainy,0,75.27,Summer
17-10-2023,FixIt_MegaStore,SKU0019,Power Tools,East,45,7,8,6.72,199.17,0,Cloudy,0,207.3,Spring
07-07-2023,BuildPro_Depot_North,SKU0006,Hand Tools,East,162,34,36,31.88,76.13,0,Cloudy,0,74.38,Summer
16-04-2023,Timber_Craft_East,SKU0006,Hand Tools,South,94,42,53,41.91,76.13,0,Sunny,0,77.64,Spring
31-12-2023,Craftsman_Plaza,SKU0008,Building Materials,South,258,97,101,94.67,94.43,0,Sunny,0,95.5,Autumn
21-04-2023,BuildPro_Depot_North,SKU0012,Building Materials,North,49,23,26,20.35,70.19,0,Rainy,0,74.12,Spring
12-06-2023,FixIt_MegaStore,SKU0013,Electrical & Lighting,Central,194,14,15,14.7,74.71,0,Sunny,0,69.44,Autumn
01-11-2023,Timber_Craft_East,SKU0003,Paints & Finishes,East,129,21,21,22.66,36.91,0,Snowy,0,37.71,Winter
11-08-2023,Hardware_Hub_South,SKU0011,Electrical & Lighting,Central,88,21,18,19.95,47.44,0,Cloudy,0,49.69,Winter
09-06-2023,Hardware_Hub_South,SKU0014,Electrical & Lighting,East,90,46,39,43.12,53.56,0,Snowy,0,53.26,Winter
09-05-2023,Hardware_Hub_South,SKU0008,Building Materials,South,332,82,83,71.41,94.43,0,Cloudy,1,92.44,Spring
19-07-2023,BuildPro_Depot_North,SKU0009,Building Materials,West,171,106,101,91.01,6.97,0,Cloudy,0,6.67,Spring
25-11-2023,Timber_Craft_East,SKU0018,Building Materials,West,327,80,83,80.87,41.09,5,Cloudy,0,38.5,Summer
13-11-2023,Timber_Craft_East,SKU0018,Building Materials,Central,61,81,103,86.35,41.09,0,Cloudy,0,44.07,Summer
14-10-2023,Craftsman_Plaza,SKU0013,Electrical & Lighting,West,105,60,56,59.7,74.71,10,Cloudy,1,72.11,Summer
22-04-2023,Craftsman_Plaza,SKU0004,Paints & Finishes,Central,129,11,13,10.87,59.05,5,Sunny,0,58.45,Spring
26-04-2023,Hardware_Hub_South,SKU0009,Building Materials,West,46,24,27,26.74,6.97,0,Rainy,0,6.84,Autumn
28-08-2023,Hardware_Hub_South,SKU0011,Electrical & Lighting,North,44,37,35,35.58,47.44,0,Rainy,0,47.66,Spring
06-01-2023,BuildPro_Depot_North,SKU0011,Electrical & Lighting,North,223,34,31,36.67,47.44,0,Sunny,0,46.63,Spring
27-07-2023,Craftsman_Plaza,SKU0003,Paints & Finishes,Central,70,27,24,25.07,36.91,20,Rainy,0,36.0,Spring
16-08-2023,Timber_Craft_East,SKU0006,Hand Tools,North,204,49,39,52.08,76.13,0,Snowy,0,79.53,Summer
22-07-2023,BuildPro_Depot_North,SKU0014,Electrical & Lighting,North,214,44,54,37.98,53.56,0,Rainy,0,49.71,Winter
26-03-2023,Hardware_Hub_South,SKU0010,Power Tools,West,48,7,5,7.54,84.69,0,Snowy,0,89.92,Spring
05-10-2023,Timber_Craft_East,SKU0004,Paints & Finishes,South,97,41,51,38.76,59.05,0,Sunny,0,60.96,Spring
24-12-2023,FixIt_MegaStore,SKU0017,Hand Tools,Central,214,60,57,61.59,32.26,0,Cloudy,0,30.48,Summer
21-01-2023,Hardware_Hub_South,SKU0007,Plumbing & Fixtures,Central,168,40,45,43.38,137.99,0,Cloudy,0,145.47,Winter
13-12-2023,Timber_Craft_East,SKU0003,Paints & Finishes,North,21,29,27,25.63,36.91,0,Snowy,0,34.03,Spring
16-11-2023,Timber_Craft_East,SKU0013,Electrical & Lighting,South,123,37,34,39.89,74.71,20,Rainy,1,71.59,Spring
16-05-2023,Hardware_Hub_South,SKU0006,Hand Tools,North,114,29,34,32.74,76.13,20,Rainy,1,81.94,Autumn
19-05-2023,Craftsman_Plaza,SKU0009,Building Materials,Central,127,89,75,91.22,6.97,0,Snowy,0,7.19,Autumn
15-12-2023,Craftsman_Plaza,SKU0018,Building Materials,South,216,97,123,90.12,41.09,0,Rainy,0,43.8,Summer
15-05-2023,BuildPro_Depot_North,SKU0014,Electrical & Lighting,West,54,38,47,37.95,53.56,0,Rainy,0,52.05,Summer
17-04-2023,Hardware_Hub_South,SKU0020,Electrical & Lighting,West,109,34,32,34.27,54.74,0,Rainy,0,58.13,Spring
20-04-2023,Craftsman_Plaza,SKU0017,Hand Tools,East,68,40,34,41.26,32.26,0,Cloudy,0,34.28,Autumn
19-05-2023,Craftsman_Plaza,SKU0009,Building Materials,Central,60,80,73,90.93,6.97,0,Sunny,0,7.38,Autumn
03-03-2023,Timber_Craft_East,SKU0003,Paints & Finishes,West,143,9,11,10.09,36.91,0,Cloudy,0,35.24,Spring
24-07-2023,FixIt_MegaStore,SKU0004,Paints & Finishes,South,141,37,37,38.9,59.05,0,Rainy,0,62.99,Summer
08-08-2023,Timber_Craft_East,SKU0006,Hand Tools,East,181,54,53,61.85,76.13,0,Cloudy,0,77.77,Spring
24-01-2023,FixIt_MegaStore,SKU0013,Electrical & Lighting,Central,113,14,11,15.55,74.71,0,Sunny,0,80.59,Winter
07-04-2023,BuildPro_Depot_North,SKU0008,Building Materials,South,45,48,44,55.19,94.43,0,Cloudy,0,91.94,Summer
18-10-2023,Hardware_Hub_South,SKU0002,Building Materials,North,307,38,42,42.03,26.48,0,Rainy,0,26.73,Spring
10-09-2023,Craftsman_Plaza,SKU0014,Electrical & Lighting,South,196,37,32,37.72,53.56,0,Snowy,0,55.24,Autumn
08-04-2023,Craftsman_Plaza,SKU0020,Electrical & Lighting,South,231,33,29,32.72,54.74,5,Sunny,0,53.53,Autumn
05-11-2023,Timber_Craft_East,SKU0002,Building Materials,East,53,73,76,80.2,26.48,25,Cloudy,0,26.01,Winter
28-09-2023,BuildPro_Depot_North,SKU0003,Paints & Finishes,North,80,13,14,13.68,36.91,0,Rainy,0,36.76,Autumn
13-07-2023,Hardware_Hub_South,SKU0011,Electrical & Lighting,East,152,21,17,21.17,47.44,0,Snowy,0,45.95,Summer
29-04-2023,FixIt_MegaStore,SKU0016,Paints & Finishes,South,145,19,18,16.9,21.64,0,Sunny,0,21.97,Spring
02-09-2023,Timber_Craft_East,SKU0017,Hand Tools,South,211,45,39,39.72,32.26,0,Sunny,0,31.89,Summer
17-07-2023,BuildPro_Depot_North,SKU0020,Electrical & Lighting,Central,236,79,67,71.77,54.74,0,Sunny,0,54.05,Summer
01-02-2023,Hardware_Hub_South,SKU0020,Electrical & Lighting,West,103,20,20,17.05,54.74,0,Rainy,0,57.86,Summer
25-01-2023,FixIt_MegaStore,SKU0020,Electrical & Lighting,South,161,13,13,14.29,54.74,15,Rainy,0,57.49,Autumn
17-02-2023,Timber_Craft_East,SKU0007,Plumbing & Fixtures,North,145,49,55,46.65,137.99,15,Sunny,1,135.71,Winter
03-08-2023,Craftsman_Plaza,SKU0017,Hand Tools,Central,38,58,54,59.47,32.26,0,Sunny,0,33.09,Winter
12-12-2023,Timber_Craft_East,SKU0005,Building Materials,South,251,90,103,80.15,86.34,0,Rainy,0,85.78,Spring
08-08-2023,Hardware_Hub_South,SKU0008,Building Materials,North,210,31,37,29.97,94.43,0,Sunny,0,90.26,Summer
06-08-2023,Timber_Craft_East,SKU0015,Hand Tools,South,52,17,20,18.54,37.68,0,Cloudy,0,38.5,Winter
05-04-2023,Timber_Craft_East,SKU0016,Paints & Finishes,West,134,11,11,11.86,21.64,0,Sunny,0,20.53,Spring
16-03-2023,Timber_Craft_East,SKU0007,Plumbing & Fixtures,West,109,50,55,47.87,137.99,20,Cloudy,0,144.19,Autumn
05-03-2023,FixIt_MegaStore,SKU0010,Power Tools,Central,33,15,14,14.17,84.69,0,Snowy,0,84.77,Spring
20-09-2023,Hardware_Hub_South,SKU0020,Electrical & Lighting,South,63,78,76,83.98,54.74,10,Cloudy,0,51.65,Winter
20-06-2023,Craftsman_Plaza,SKU0003,Paints & Finishes,Central,130,22,21,24.02,36.91,0,Snowy,0,35.52,Autumn
15-02-2023,BuildPro_Depot_North,SKU0014,Electrical & Lighting,East,146,59,61,61.48,53.56,20,Rainy,0,49.28,Autumn
22-02-2023,BuildPro_Depot_North,SKU0014,Electrical & Lighting,West,107,54,68,46.35,53.56,5,Sunny,0,50.63,Autumn
06-02-2023,BuildPro_Depot_North,SKU0015,Hand Tools,West,93,46,50,51.94,37.68,0,Snowy,0,38.37,Autumn
30-10-2023,BuildPro_Depot_North,SKU0009,Building Materials,South,218,103,115,91.07,6.97,20,Rainy,0,7.18,Winter
01-05-2023,Timber_Craft_East,SKU0012,Building Materials,South,171,51,49,49.95,70.19,0,Snowy,0,70.08,Autumn
05-11-2023,BuildPro_Depot_North,SKU0019,Power Tools,West,45,12,9,11.66,199.17,0,Sunny,0,205.84,Winter
15-05-2023,BuildPro_Depot_North,SKU0001,Plumbing & Fixtures,West,125,50,62,44.08,5.2,0,Rainy,0,5.61,Autumn
16-11-2023,Timber_Craft_East,SKU0012,Building Materials,Central,162,72,80,62.37,70.19,0,Cloudy,0,74.62,Spring
31-07-2023,Craftsman_Plaza,SKU0006,Hand Tools,South,193,59,72,67.34,76.13,0,Rainy,0,73.38,Autumn
